timestamp,cpu_percent,mem_used_mb,mem_total_mb,temp_c,disk_percent,gpu_temp,gpu_util,gpu_mem_used_mb,gpu_mem_total_mb
2026-03-26T00:00:01,94.4,6843,7818,67.0,6,0,0,0,0
2026-03-26T00:05:01,50,6882,7818,58.0,6,0,0,0,0
2026-03-26T00:10:01,18.5,6838,7818,46.0,6,0,0,0,0
2026-03-26T00:15:01,22.4,6838,7818,52.0,6,0,0,0,0
2026-03-26T00:20:01,19,6832,7818,46.0,6,0,0,0,0
2026-03-26T00:25:01,21.2,6833,7818,46.0,6,0,0,0,0
2026-03-26T00:30:01,20.3,6836,7818,47.0,6,0,0,0,0
2026-03-26T00:35:01,21.5,6832,7818,46.0,6,0,0,0,0
2026-03-26T00:40:01,23.1,6831,7818,47.0,6,0,0,0,0
2026-03-26T00:45:01,19.7,6835,7818,44.0,6,0,0,0,0
2026-03-26T00:50:01,20.9,6839,7818,44.0,6,0,0,0,0
2026-03-26T00:55:01,18.5,6841,7818,45.0,6,0,0,0,0
2026-03-26T01:00:01,28.8,6848,7818,50.0,6,0,0,0,0
2026-03-26T01:05:01,52.3,6879,7818,61.0,6,0,0,0,0
2026-03-26T01:10:01,22.1,6847,7818,44.0,6,0,0,0,0
2026-03-26T01:15:01,20,6845,7818,44.0,6,0,0,0,0
2026-03-26T01:20:01,20.3,6847,7818,48.0,6,0,0,0,0
2026-03-26T01:25:01,18.8,6851,7818,45.0,6,0,0,0,0
2026-03-26T01:30:01,22.7,6854,7818,48.0,6,0,0,0,0
2026-03-26T01:35:01,18.5,6850,7818,44.0,6,0,0,0,0
2026-03-26T01:40:01,17.5,6854,7818,44.0,6,0,0,0,0
2026-03-26T01:45:01,19.7,6860,7818,43.0,6,0,0,0,0
2026-03-26T01:50:01,18.8,6867,7818,48.0,6,0,0,0,0
2026-03-26T01:55:01,21.5,6863,7818,48.0,6,0,0,0,0
2026-03-26T02:00:01,31.8,6874,7818,53.0,6,0,0,0,0
2026-03-26T02:05:01,48.4,6884,7818,58.0,6,0,0,0,0
2026-03-26T02:10:01,19.7,6854,7818,44.0,6,0,0,0,0
2026-03-26T02:15:01,20,6854,7818,45.0,6,0,0,0,0
2026-03-26T02:20:01,19,6856,7818,48.0,6,0,0,0,0
2026-03-26T02:25:01,20,6863,7818,49.0,6,0,0,0,0
