timestamp,cpu_percent,mem_used_mb,mem_total_mb,temp_c,disk_percent,gpu_temp,gpu_util,gpu_mem_used_mb,gpu_mem_total_mb
2026-03-20T00:00:01,97.1,4248,7818,72.0,4,0,0,0,0
2026-03-20T00:05:01,50.8,4273,7818,72.0,4,0,0,0,0
2026-03-20T00:10:01,20.6,3806,7818,45.0,4,0,0,0,0
2026-03-20T00:15:01,19.7,3804,7818,43.0,4,0,0,0,0
2026-03-20T00:20:01,18.8,3764,7818,44.0,4,0,0,0,0
2026-03-20T00:25:01,19.7,3746,7818,47.0,4,0,0,0,0
2026-03-20T00:30:01,22.1,3753,7818,43.0,4,0,0,0,0
2026-03-20T00:35:01,17.9,3751,7818,42.0,4,0,0,0,0
2026-03-20T00:40:01,19.7,3751,7818,42.0,4,0,0,0,0
2026-03-20T00:45:01,19.7,3750,7818,43.0,4,0,0,0,0
2026-03-20T00:50:01,20.9,3752,7818,46.0,4,0,0,0,0
2026-03-20T00:55:01,18.8,3757,7818,43.0,4,0,0,0,0
2026-03-20T01:00:01,30.3,3777,7818,43.0,4,0,0,0,0
2026-03-20T01:05:01,50,3798,7818,56.0,4,0,0,0,0
2026-03-20T01:10:01,19.7,3758,7818,43.0,4,0,0,0,0
2026-03-20T01:15:01,19.7,3756,7818,42.0,4,0,0,0,0
2026-03-20T01:20:01,18.2,3754,7818,43.0,4,0,0,0,0
2026-03-20T01:25:01,20,3759,7818,42.0,4,0,0,0,0
2026-03-20T01:30:01,20.9,3757,7818,43.0,4,0,0,0,0
2026-03-20T01:35:01,19.4,3751,7818,42.0,4,0,0,0,0
2026-03-20T01:40:01,18.5,3747,7818,43.0,4,0,0,0,0
2026-03-20T01:45:01,19.4,3744,7818,42.0,4,0,0,0,0
2026-03-20T01:50:01,19.7,3754,7818,44.0,4,0,0,0,0
2026-03-20T01:55:01,19.7,3747,7818,43.0,4,0,0,0,0
2026-03-20T02:00:01,29.9,3757,7818,43.0,4,0,0,0,0
2026-03-20T02:05:01,48.5,3785,7818,56.0,4,0,0,0,0
2026-03-20T02:10:01,18.8,3748,7818,42.0,4,0,0,0,0
2026-03-20T02:15:01,20,3748,7818,42.0,4,0,0,0,0
2026-03-20T02:20:01,19.7,3754,7818,43.0,4,0,0,0,0
2026-03-20T02:25:01,20,3760,7818,42.0,4,0,0,0,0
2026-03-20T02:30:01,20.3,3757,7818,43.0,4,0,0,0,0
2026-03-20T02:35:01,19.7,3756,7818,42.0,4,0,0,0,0
2026-03-20T02:40:01,19.4,3756,7818,41.0,4,0,0,0,0
2026-03-20T02:45:01,16.9,3778,7818,42.0,4,0,0,0,0
2026-03-20T02:50:01,43.1,3763,7818,43.0,4,0,0,0,0
2026-03-20T02:55:01,21.2,3765,7818,42.0,4,0,0,0,0
2026-03-20T03:00:01,29.9,3770,7818,43.0,4,0,0,0,0
2026-03-20T03:05:01,52.2,3797,7818,58.0,4,0,0,0,0
2026-03-20T03:10:01,20,3750,7818,44.0,4,0,0,0,0
2026-03-20T03:15:01,20,3755,7818,52.0,4,0,0,0,0
2026-03-20T03:20:01,22.7,3753,7818,49.0,4,0,0,0,0
2026-03-20T03:25:01,16.9,3762,7818,45.0,4,0,0,0,0
2026-03-20T03:30:02,20,3758,7818,47.0,4,0,0,0,0
2026-03-20T03:35:01,17.2,3764,7818,46.0,4,0,0,0,0
2026-03-20T03:40:01,16.9,3756,7818,42.0,4,0,0,0,0
2026-03-20T03:45:01,19,3760,7818,46.0,4,0,0,0,0
2026-03-20T03:50:01,19.7,3761,7818,43.0,4,0,0,0,0
2026-03-20T03:55:01,20,3761,7818,42.0,4,0,0,0,0
2026-03-20T04:00:01,27.7,3782,7818,47.0,4,0,0,0,0
