timestamp,cpu_percent,mem_used_mb,mem_total_mb,temp_c,disk_percent,gpu_temp,gpu_util,gpu_mem_used_mb,gpu_mem_total_mb
2026-03-23T00:00:01,88.3,1826,7919,80.0,8,0,0,0,0
2026-03-23T00:05:01,16.2,1793,7919,70.0,8,0,0,0,0
2026-03-23T00:10:01,17.1,1805,7919,69.0,8,0,0,0,0
2026-03-23T00:15:01,40.3,1802,7919,77.0,8,0,0,0,0
2026-03-23T00:20:01,15.2,1654,7919,71.0,8,0,0,0,0
2026-03-23T00:25:01,13.2,1642,7919,71.0,8,0,0,0,0
2026-03-23T00:30:01,69.6,1677,7919,78.0,8,0,0,0,0
2026-03-23T00:35:01,15.5,1647,7919,70.0,8,0,0,0,0
2026-03-23T00:40:01,13.4,1642,7919,70.0,8,0,0,0,0
2026-03-23T00:45:01,38.8,1660,7919,76.0,8,0,0,0,0
2026-03-23T00:50:01,17.6,1652,7919,70.0,8,0,0,0,0
2026-03-23T00:55:01,13.6,1646,7919,71.0,8,0,0,0,0
2026-03-23T01:00:01,80.3,1665,7919,78.0,8,0,0,0,0
2026-03-23T01:05:01,12.1,1651,7919,70.0,8,0,0,0,0
2026-03-23T01:10:01,15.9,1643,7919,70.0,8,0,0,0,0
2026-03-23T01:15:01,39.1,1652,7919,76.0,8,0,0,0,0
2026-03-23T01:20:01,15.7,1632,7919,70.0,8,0,0,0,0
2026-03-23T01:25:01,14.3,1644,7919,70.0,8,0,0,0,0
2026-03-23T01:30:01,70,1668,7919,78.0,8,0,0,0,0
2026-03-23T01:35:01,13,1645,7919,70.0,8,0,0,0,0
2026-03-23T01:40:01,14.7,1648,7919,70.0,8,0,0,0,0
2026-03-23T01:45:01,14.1,1658,7919,70.0,8,0,0,0,0
2026-03-23T01:50:01,13.8,1655,7919,70.0,8,0,0,0,0
2026-03-23T01:55:01,13.6,1643,7919,70.0,8,0,0,0,0
2026-03-23T02:00:01,27.3,1679,7919,71.0,8,0,0,0,0
2026-03-23T02:05:01,15.5,1636,7919,70.0,8,0,0,0,0
2026-03-23T02:10:01,14.5,1653,7919,70.0,8,0,0,0,0
2026-03-23T02:15:01,14.5,1660,7919,70.0,8,0,0,0,0
2026-03-23T02:20:02,14.5,1650,7919,70.0,8,0,0,0,0
2026-03-23T02:25:01,13.8,1649,7919,70.0,8,0,0,0,0
2026-03-23T02:30:01,63.8,1667,7919,77.0,8,0,0,0,0
2026-03-23T02:35:01,12.1,1652,7919,71.0,8,0,0,0,0
2026-03-23T02:40:01,14.3,1659,7919,71.0,8,0,0,0,0
2026-03-23T02:45:02,39.1,1659,7919,77.0,8,0,0,0,0
2026-03-23T02:50:01,15.9,1660,7919,70.0,8,0,0,0,0
2026-03-23T02:55:01,13.4,1644,7919,71.0,8,0,0,0,0
2026-03-23T03:00:01,73.3,1674,7919,78.0,8,0,0,0,0
2026-03-23T03:05:01,14.7,1635,7919,71.0,8,0,0,0,0
2026-03-23T03:10:01,15.2,1637,7919,70.0,8,0,0,0,0
2026-03-23T03:15:01,38.8,1660,7919,77.0,8,0,0,0,0
2026-03-23T03:20:01,14.7,1648,7919,70.0,8,0,0,0,0
2026-03-23T03:25:01,14.3,1637,7919,70.0,8,0,0,0,0
2026-03-23T03:30:01,81.7,1676,7919,78.0,8,0,0,0,0
2026-03-23T03:35:01,98.6,1843,7919,87.0,8,0,0,0,0
2026-03-23T03:40:01,100,1915,7919,93.0,8,0,0,0,0
2026-03-23T03:45:01,39.1,1997,7919,88.0,8,0,0,0,0
2026-03-23T03:50:01,16.2,1662,7919,69.0,8,0,0,0,0
2026-03-23T03:55:01,11.9,1644,7919,70.0,8,0,0,0,0
2026-03-23T04:00:01,74.3,1675,7919,78.0,8,0,0,0,0
2026-03-23T04:05:01,14.7,1650,7919,70.0,8,0,0,0,0
2026-03-23T04:10:01,14.7,1660,7919,70.0,8,0,0,0,0
2026-03-23T04:15:01,39.1,1666,7919,77.0,8,0,0,0,0
2026-03-23T04:20:01,11.8,1638,7919,69.0,8,0,0,0,0
2026-03-23T04:25:01,14.5,1639,7919,71.0,8,0,0,0,0
2026-03-23T04:30:01,69,1671,7919,78.0,8,0,0,0,0
2026-03-23T04:35:01,12.1,1652,7919,69.0,8,0,0,0,0
2026-03-23T04:40:01,13.4,1651,7919,70.0,8,0,0,0,0
2026-03-23T04:45:01,38.5,1661,7919,77.0,8,0,0,0,0
2026-03-23T04:50:02,14.9,1644,7919,70.0,8,0,0,0,0
2026-03-23T04:55:01,14.9,1643,7919,71.0,8,0,0,0,0
2026-03-23T05:00:01,28.6,1673,7919,71.0,8,0,0,0,0
2026-03-23T05:05:01,13.4,1639,7919,71.0,8,0,0,0,0
2026-03-23T05:10:01,17.6,1658,7919,70.0,8,0,0,0,0
2026-03-23T05:15:01,14.9,1656,7919,70.0,8,0,0,0,0
2026-03-23T05:20:01,14.5,1653,7919,70.0,8,0,0,0,0
2026-03-23T05:25:01,15.7,1646,7919,71.0,8,0,0,0,0
2026-03-23T05:30:01,63.8,1668,7919,78.0,8,0,0,0,0
2026-03-23T05:35:01,15.9,1644,7919,70.0,8,0,0,0,0
2026-03-23T05:40:01,14.3,1651,7919,70.0,8,0,0,0,0
2026-03-23T05:45:01,38.8,1659,7919,77.0,8,0,0,0,0
2026-03-23T05:50:01,36.2,1656,7919,71.0,8,0,0,0,0
2026-03-23T05:55:01,20.9,1631,7919,71.0,8,0,0,0,0
2026-03-23T06:00:01,38,1671,7919,73.0,8,0,0,0,0
2026-03-23T06:05:01,27.9,1655,7919,74.0,8,0,0,0,0
2026-03-23T06:10:01,23.1,1938,7919,73.0,8,0,0,0,0
2026-03-23T06:15:01,17.4,1950,7919,72.0,8,0,0,0,0
2026-03-23T06:20:01,14.1,1937,7919,70.0,8,0,0,0,0
2026-03-23T06:25:01,20.3,1939,7919,70.0,8,0,0,0,0
2026-03-23T06:30:01,63.2,1676,7919,78.0,8,0,0,0,0
2026-03-23T06:35:01,13.8,1644,7919,71.0,8,0,0,0,0
2026-03-23T06:40:01,14.5,1661,7919,70.0,8,0,0,0,0
2026-03-23T06:45:01,39.4,1658,7919,77.0,8,0,0,0,0
2026-03-23T06:50:01,13.4,1651,7919,71.0,8,0,0,0,0
2026-03-23T06:55:01,12.9,1645,7919,70.0,8,0,0,0,0
2026-03-23T07:00:01,80,1680,7919,77.0,8,0,0,0,0
2026-03-23T07:05:01,11.9,1643,7919,69.0,8,0,0,0,0
2026-03-23T07:10:01,15.5,1661,7919,70.0,8,0,0,0,0
2026-03-23T07:15:01,40.3,1665,7919,76.0,8,0,0,0,0
2026-03-23T07:20:01,14.7,1658,7919,70.0,8,0,0,0,0
2026-03-23T07:25:01,20.9,1639,7919,72.0,8,0,0,0,0
2026-03-23T07:30:01,92.9,1674,7919,78.0,8,0,0,0,0
2026-03-23T07:35:01,13.4,1646,7919,72.0,8,0,0,0,0
