timestamp,cpu_percent,mem_used_mb,mem_total_mb,temp_c,disk_percent,gpu_temp,gpu_util,gpu_mem_used_mb,gpu_mem_total_mb
2026-03-23T00:00:01,28.4,858,7919,80.0,7,0,0,0,0
2026-03-23T00:05:01,1.5,859,7919,72.0,7,0,0,0,0
2026-03-23T00:10:01,3,860,7919,73.0,7,0,0,0,0
2026-03-23T00:15:01,3,848,7919,74.0,7,0,0,0,0
2026-03-23T00:20:01,4.3,848,7919,73.0,7,0,0,0,0
2026-03-23T00:25:01,2.9,846,7919,73.0,7,0,0,0,0
2026-03-23T00:30:01,3,847,7919,73.0,7,0,0,0,0
2026-03-23T00:35:01,1.5,847,7919,73.0,7,0,0,0,0
2026-03-23T00:40:01,2.9,847,7919,73.0,7,0,0,0,0
2026-03-23T00:45:01,4.3,847,7919,72.0,7,0,0,0,0
2026-03-23T00:50:01,1.5,847,7919,72.0,7,0,0,0,0
2026-03-23T00:55:01,1.5,844,7919,72.0,7,0,0,0,0
2026-03-23T01:00:01,6,847,7919,73.0,7,0,0,0,0
2026-03-23T01:05:01,6.1,847,7919,73.0,7,0,0,0,0
2026-03-23T01:10:01,100,847,7919,73.0,7,0,0,0,0
2026-03-23T01:15:01,2.9,847,7919,74.0,7,0,0,0,0
2026-03-23T01:20:01,3,847,7919,73.0,7,0,0,0,0
2026-03-23T01:25:01,3,847,7919,73.0,7,0,0,0,0
2026-03-23T01:30:01,1.5,848,7919,73.0,7,0,0,0,0
2026-03-23T01:35:01,3,848,7919,73.0,7,0,0,0,0
2026-03-23T01:40:02,3,838,7919,73.0,7,0,0,0,0
2026-03-23T01:45:01,1.5,836,7919,73.0,7,0,0,0,0
2026-03-23T01:50:01,3,837,7919,73.0,7,0,0,0,0
2026-03-23T01:55:01,3,837,7919,73.0,7,0,0,0,0
2026-03-23T02:00:01,13,840,7919,74.0,7,0,0,0,0
2026-03-23T02:05:01,3,842,7919,73.0,7,0,0,0,0
2026-03-23T02:10:01,100,838,7919,74.0,7,0,0,0,0
2026-03-23T02:15:01,1.6,839,7919,73.0,7,0,0,0,0
2026-03-23T02:20:01,3,838,7919,73.0,7,0,0,0,0
2026-03-23T02:25:01,3,839,7919,73.0,7,0,0,0,0
2026-03-23T02:30:01,1.5,839,7919,73.0,7,0,0,0,0
2026-03-23T02:35:01,1.5,840,7919,73.0,7,0,0,0,0
2026-03-23T02:40:01,3,840,7919,73.0,7,0,0,0,0
2026-03-23T02:45:01,3,840,7919,73.0,7,0,0,0,0
2026-03-23T02:50:01,1.5,841,7919,73.0,7,0,0,0,0
2026-03-23T02:55:01,1.5,837,7919,73.0,7,0,0,0,0
2026-03-23T03:00:01,4.6,839,7919,74.0,7,0,0,0,0
