timestamp,cpu_percent,mem_used_mb,mem_total_mb,temp_c,disk_percent,gpu_temp,gpu_util,gpu_mem_used_mb,gpu_mem_total_mb
2026-03-11T00:00:01,47.6,995,7919,78.0,2,0,0,0,0
2026-03-11T00:05:01,1.5,995,7919,66.0,2,0,0,0,0
2026-03-11T00:10:01,3,995,7919,67.0,2,0,0,0,0
2026-03-11T00:15:01,2.9,995,7919,66.0,2,0,0,0,0
2026-03-11T00:20:01,16.7,995,7919,65.0,2,0,0,0,0
2026-03-11T00:25:01,1.5,993,7919,66.0,2,0,0,0,0
2026-03-11T00:30:01,3,993,7919,66.0,2,0,0,0,0
2026-03-11T00:35:01,1.5,995,7919,66.0,2,0,0,0,0
2026-03-11T00:40:01,3,995,7919,66.0,2,0,0,0,0
2026-03-11T00:45:01,11.9,995,7919,66.0,2,0,0,0,0
2026-03-11T00:50:01,21.2,996,7919,67.0,2,0,0,0,0
2026-03-11T00:55:01,1.5,995,7919,67.0,2,0,0,0,0
2026-03-11T01:00:01,7.5,996,7919,67.0,2,0,0,0,0
2026-03-11T01:05:01,4.4,996,7919,65.0,2,0,0,0,0
2026-03-11T01:10:01,13.8,996,7919,66.0,2,0,0,0,0
2026-03-11T01:15:01,3,991,7919,66.0,2,0,0,0,0
2026-03-11T01:20:01,4.4,992,7919,66.0,2,0,0,0,0
2026-03-11T01:25:01,1.5,992,7919,66.0,2,0,0,0,0
2026-03-11T01:30:01,3,992,7919,66.0,2,0,0,0,0
2026-03-11T01:35:01,4.6,991,7919,66.0,2,0,0,0,0
2026-03-11T01:40:01,18.2,985,7919,67.0,2,0,0,0,0
2026-03-11T01:45:01,1.5,986,7919,66.0,2,0,0,0,0
2026-03-11T01:50:01,100,982,7919,67.0,2,0,0,0,0
2026-03-11T01:55:01,3,982,7919,66.0,2,0,0,0,0
2026-03-11T02:00:01,11.8,983,7919,66.0,2,0,0,0,0
2026-03-11T02:05:01,15.4,983,7919,66.0,2,0,0,0,0
2026-03-11T02:10:01,22.7,984,7919,68.0,2,0,0,0,0
2026-03-11T02:15:01,3,984,7919,67.0,2,0,0,0,0
2026-03-11T02:20:01,4.3,983,7919,66.0,2,0,0,0,0
