timestamp,cpu_percent,mem_used_mb,mem_total_mb,temp_c,disk_percent,gpu_temp,gpu_util,gpu_mem_used_mb,gpu_mem_total_mb
2026-03-29T00:00:01,6,2513,32001,34.0,51,51,0,110,24576
2026-03-29T00:05:01,0.5,2515,32001,34.0,51,51,0,110,24576
2026-03-29T00:10:01,0.8,2510,32001,34.0,51,52,0,110,24576
2026-03-29T00:15:01,1,2504,32001,34.0,51,52,0,110,24576
2026-03-29T00:20:01,0.8,2503,32001,34.0,51,52,0,110,24576
2026-03-29T00:25:01,1,2521,32001,34.0,51,51,0,110,24576
2026-03-29T00:30:01,1,2519,32001,34.0,51,51,0,110,24576
2026-03-29T00:35:01,1,2516,32001,34.0,51,52,0,110,24576
2026-03-29T00:40:01,0.8,2520,32001,34.0,51,51,0,110,24576
2026-03-29T00:45:01,0.5,2521,32001,34.0,51,51,0,110,24576
2026-03-29T00:50:01,0.5,2515,32001,34.0,51,51,0,110,24576
2026-03-29T00:55:01,0.5,2513,32001,34.0,51,51,0,110,24576
2026-03-29T01:00:01,0.5,2513,32001,34.0,51,52,0,110,24576
2026-03-29T01:05:01,1,2514,32001,34.0,51,51,0,110,24576
2026-03-29T01:10:01,0.8,2520,32001,34.0,51,51,1,110,24576
2026-03-29T01:15:01,0.5,2519,32001,34.0,51,51,0,110,24576
2026-03-29T01:20:01,0.8,2519,32001,34.0,51,52,0,110,24576
2026-03-29T01:25:01,1,2513,32001,34.0,51,52,0,110,24576
2026-03-29T01:30:01,0.8,2519,32001,34.0,51,52,0,110,24576
2026-03-29T01:35:01,0.8,2515,32001,34.0,51,52,0,110,24576
2026-03-29T01:40:01,1,2508,32001,34.0,51,52,0,110,24576
2026-03-29T01:45:01,0.8,2508,32001,34.0,51,52,0,110,24576
2026-03-29T01:50:01,1.2,2505,32001,34.0,51,52,0,110,24576
2026-03-29T01:55:01,0.5,2501,32001,34.0,51,52,0,110,24576
2026-03-29T02:00:01,0.5,2506,32001,34.0,51,52,0,110,24576
2026-03-29T02:05:01,0.5,2514,32001,34.0,51,51,0,110,24576
2026-03-29T02:10:01,0.8,2505,32001,34.0,51,52,0,110,24576
2026-03-29T02:15:01,1,2507,32001,34.0,51,51,0,110,24576
2026-03-29T02:20:01,0.5,2507,32001,34.0,51,51,0,112,24576
2026-03-29T02:25:01,0.8,2510,32001,34.0,51,52,0,112,24576
2026-03-29T02:30:01,1,2511,32001,34.0,51,52,0,110,24576
2026-03-29T02:35:01,0.8,2508,32001,34.0,51,52,0,110,24576
2026-03-29T02:40:01,0.5,2508,32001,34.0,51,52,0,110,24576
2026-03-29T02:45:01,0.5,2509,32001,34.0,51,52,0,110,24576
2026-03-29T02:50:01,0.7,2513,32001,34.0,51,52,0,110,24576
2026-03-29T02:55:01,0.8,2514,32001,34.0,51,52,0,110,24576
2026-03-29T03:00:01,1.5,2514,32001,34.0,51,52,0,110,24576
2026-03-29T03:05:01,0.7,2512,32001,34.0,51,51,0,110,24576
2026-03-29T03:10:01,0.8,2514,32001,34.0,51,52,0,110,24576
2026-03-29T03:15:01,0.8,2515,32001,34.0,51,51,0,110,24576
2026-03-29T03:20:01,1,2512,32001,34.0,51,52,0,110,24576
2026-03-29T03:25:01,0.5,2511,32001,34.0,51,51,3,110,24576
2026-03-29T03:30:01,0.8,2512,32001,34.0,51,52,0,110,24576
2026-03-29T03:35:01,0.7,2514,32001,34.0,51,51,0,110,24576
2026-03-29T03:40:01,0.8,2516,32001,34.0,51,51,0,110,24576
2026-03-29T03:45:01,1,2515,32001,34.0,51,51,0,110,24576
2026-03-29T03:50:01,0.5,2520,32001,34.0,51,52,0,110,24576
2026-03-29T03:55:01,0.8,2517,32001,34.0,51,51,0,110,24576
2026-03-29T04:00:01,0.5,2514,32001,34.0,51,51,0,110,24576
2026-03-29T04:05:01,0.5,2517,32001,34.0,51,52,0,110,24576
2026-03-29T04:10:01,1,2510,32001,34.0,51,51,0,110,24576
2026-03-29T04:15:01,0.5,2507,32001,34.0,51,51,0,110,24576
2026-03-29T04:20:01,0.5,2505,32001,34.0,51,52,0,110,24576
2026-03-29T04:25:01,0.5,2509,32001,34.0,51,52,0,110,24576
2026-03-29T04:30:01,0.8,2509,32001,34.0,51,51,0,110,24576
2026-03-29T04:35:01,0.5,2508,32001,34.0,51,51,0,110,24576
2026-03-29T04:40:01,0.7,2511,32001,34.0,51,51,0,110,24576
2026-03-29T04:45:01,0.8,2517,32001,34.0,51,52,0,110,24576
2026-03-29T04:50:01,0.5,2512,32001,34.0,51,52,0,110,24576
2026-03-29T04:55:01,1.2,2504,32001,34.0,51,52,0,110,24576
2026-03-29T05:00:01,0.7,2506,32001,34.0,51,52,0,110,24576
2026-03-29T05:05:01,0.7,2511,32001,34.0,51,51,0,110,24576
2026-03-29T05:10:01,0.8,2510,32001,34.0,51,51,0,110,24576
2026-03-29T05:15:01,1,2528,32001,34.0,51,52,0,110,24576
2026-03-29T05:20:01,0.8,2524,32001,34.0,51,51,0,110,24576
2026-03-29T05:25:01,1,2516,32001,34.0,51,51,0,110,24576
2026-03-29T05:30:01,0.5,2510,32001,34.0,51,52,0,110,24576
2026-03-29T05:35:01,0.5,2507,32001,34.0,51,52,0,110,24576
2026-03-29T05:40:01,1.2,2512,32001,34.0,51,52,0,110,24576
2026-03-29T05:45:01,0.7,2512,32001,34.0,51,51,0,110,24576
2026-03-29T05:50:01,0.7,2516,32001,34.0,51,51,0,110,24576
2026-03-29T05:55:01,0.8,2508,32001,34.0,51,51,0,110,24576
2026-03-29T06:00:01,0.5,2512,32001,34.0,51,51,0,110,24576
2026-03-29T06:05:01,0.8,2507,32001,34.0,51,52,0,110,24576
2026-03-29T06:10:01,0.7,2539,32001,34.0,51,51,0,110,24576
2026-03-29T06:15:01,0.5,2523,32001,34.0,51,51,0,110,24576
2026-03-29T06:20:01,0.8,2526,32001,34.0,51,51,0,110,24576
2026-03-29T06:25:01,1.2,2521,32001,34.0,51,51,0,110,24576
2026-03-29T06:30:01,0.7,2524,32001,34.0,51,51,0,110,24576
2026-03-29T06:35:01,0.8,2521,32001,34.0,51,51,0,110,24576
2026-03-29T06:40:01,0.8,2524,32001,34.0,51,51,0,110,24576
