timestamp,cpu_percent,mem_used_mb,mem_total_mb,temp_c,disk_percent,gpu_temp,gpu_util,gpu_mem_used_mb,gpu_mem_total_mb
2026-03-26T00:00:01,13.6,735,8063,46.9,54,0,0,0,0
2026-03-26T00:05:01,2.4,692,8063,46.9,54,0,0,0,0
2026-03-26T00:10:01,2.4,690,8063,48.0,54,0,0,0,0
2026-03-26T00:15:01,2.4,699,8063,49.0,54,0,0,0,0
2026-03-26T00:20:01,2.4,694,8063,46.9,54,0,0,0,0
2026-03-26T00:25:01,100,698,8063,46.9,54,0,0,0,0
2026-03-26T00:30:01,2.3,699,8063,48.5,54,0,0,0,0
2026-03-26T00:35:01,2.3,705,8063,48.5,54,0,0,0,0
2026-03-26T00:40:01,4.7,693,8063,46.3,54,0,0,0,0
2026-03-26T00:45:01,2.4,700,8063,48.5,54,0,0,0,0
2026-03-26T00:50:01,100,705,8063,49.0,54,0,0,0,0
2026-03-26T00:55:01,100,708,8063,47.4,54,0,0,0,0
2026-03-26T01:00:01,7.3,720,8063,48.0,54,0,0,0,0
2026-03-26T01:05:01,2.4,691,8063,49.0,54,0,0,0,0
2026-03-26T01:10:01,100,692,8063,49.0,54,0,0,0,0
2026-03-26T01:15:02,100,700,8063,47.4,54,0,0,0,0
2026-03-26T01:20:01,100,686,8063,46.3,54,0,0,0,0
2026-03-26T01:25:01,2.4,698,8063,48.0,54,0,0,0,0
2026-03-26T01:30:01,2.4,689,8063,49.0,54,0,0,0,0
2026-03-26T01:35:01,2.3,694,8063,48.0,54,0,0,0,0
2026-03-26T01:40:01,100,694,8063,46.9,54,0,0,0,0
2026-03-26T01:45:01,4.7,698,8063,48.0,54,0,0,0,0
2026-03-26T01:50:01,100,728,8063,49.0,54,0,0,0,0
2026-03-26T01:55:01,100,697,8063,49.0,54,0,0,0,0
2026-03-26T02:00:01,9.5,700,8063,46.9,54,0,0,0,0
2026-03-26T02:05:01,2.3,699,8063,46.9,54,0,0,0,0
2026-03-26T02:10:01,100,695,8063,47.4,54,0,0,0,0
2026-03-26T02:15:01,100,690,8063,48.5,54,0,0,0,0
2026-03-26T02:20:01,2.3,696,8063,49.0,54,0,0,0,0
2026-03-26T02:25:01,2.4,696,8063,49.6,54,0,0,0,0
2026-03-26T02:30:01,2.3,701,8063,48.0,54,0,0,0,0
2026-03-26T02:35:01,100,693,8063,49.6,54,0,0,0,0
2026-03-26T02:40:01,2.3,694,8063,49.0,54,0,0,0,0
2026-03-26T02:45:01,100,693,8063,46.3,54,0,0,0,0
2026-03-26T02:50:01,100,693,8063,48.0,54,0,0,0,0
2026-03-26T02:55:01,2.4,693,8063,48.5,54,0,0,0,0
2026-03-26T03:00:01,11.6,696,8063,48.5,54,0,0,0,0
