timestamp,cpu_percent,mem_used_mb,mem_total_mb,temp_c,disk_percent,gpu_temp,gpu_util,gpu_mem_used_mb,gpu_mem_total_mb
2026-03-14T00:00:01,11.6,931,8063,44.6,54,0,0,0,0
2026-03-14T00:05:01,100,936,8063,43.5,54,0,0,0,0
2026-03-14T00:10:01,100,959,8063,43.5,54,0,0,0,0
2026-03-14T00:15:01,2.3,928,8063,43.5,54,0,0,0,0
2026-03-14T00:20:01,2.4,939,8063,44.1,54,0,0,0,0
2026-03-14T00:25:01,100,923,8063,43.0,54,0,0,0,0
2026-03-14T00:30:01,100,937,8063,43.5,54,0,0,0,0
2026-03-14T00:35:01,100,932,8063,43.5,54,0,0,0,0
2026-03-14T00:40:01,2.4,925,8063,43.5,54,0,0,0,0
2026-03-14T00:45:01,100,925,8063,42.5,54,0,0,0,0
2026-03-14T00:50:01,2.3,931,8063,43.5,54,0,0,0,0
2026-03-14T00:55:01,100,921,8063,43.0,54,0,0,0,0
2026-03-14T01:00:01,9.8,931,8063,43.5,54,0,0,0,0
2026-03-14T01:05:01,2.4,926,8063,42.5,54,0,0,0,0
2026-03-14T01:10:01,100,953,8063,43.5,54,0,0,0,0
2026-03-14T01:15:01,2.3,928,8063,43.5,54,0,0,0,0
2026-03-14T01:20:01,2.4,950,8063,43.5,54,0,0,0,0
2026-03-14T01:25:01,100,926,8063,43.5,54,0,0,0,0
2026-03-14T01:30:01,2.4,925,8063,43.0,54,0,0,0,0
2026-03-14T01:35:01,2.4,927,8063,43.0,54,0,0,0,0
2026-03-14T01:40:01,2.3,923,8063,43.5,54,0,0,0,0
2026-03-14T01:45:01,100,933,8063,43.5,54,0,0,0,0
2026-03-14T01:50:01,2.3,932,8063,43.5,54,0,0,0,0
2026-03-14T01:55:01,100,924,8063,43.5,54,0,0,0,0
2026-03-14T02:00:01,7.3,925,8063,43.0,54,0,0,0,0
2026-03-14T02:05:01,2.3,933,8063,43.0,54,0,0,0,0
2026-03-14T02:10:01,2.3,924,8063,42.5,54,0,0,0,0
2026-03-14T02:15:01,100,933,8063,42.5,54,0,0,0,0
2026-03-14T02:20:01,2.3,926,8063,43.5,54,0,0,0,0
2026-03-14T02:25:01,100,930,8063,43.0,54,0,0,0,0
2026-03-14T02:30:01,2.3,932,8063,43.0,54,0,0,0,0
2026-03-14T02:35:01,2.3,923,8063,43.5,54,0,0,0,0
2026-03-14T02:40:01,2.3,924,8063,43.0,54,0,0,0,0
2026-03-14T02:45:01,4.5,930,8063,43.5,54,0,0,0,0
2026-03-14T02:50:01,2.4,922,8063,43.5,54,0,0,0,0
2026-03-14T02:55:01,100,924,8063,43.0,54,0,0,0,0
2026-03-14T03:00:01,9.8,929,8063,41.9,54,0,0,0,0
2026-03-14T03:05:01,100,929,8063,43.0,54,0,0,0,0
2026-03-14T03:10:01,2.4,925,8063,43.0,54,0,0,0,0
2026-03-14T03:15:01,100,925,8063,43.5,54,0,0,0,0
2026-03-14T03:20:01,2.3,924,8063,43.0,54,0,0,0,0
2026-03-14T03:25:01,2.3,923,8063,43.0,54,0,0,0,0
2026-03-14T03:30:01,2.3,943,8063,43.0,54,0,0,0,0
2026-03-14T03:35:01,2.4,940,8063,43.5,54,0,0,0,0
2026-03-14T03:40:01,100,927,8063,43.0,54,0,0,0,0
2026-03-14T03:45:01,100,927,8063,42.5,54,0,0,0,0
2026-03-14T03:50:01,2.3,925,8063,43.0,54,0,0,0,0
2026-03-14T03:55:01,100,925,8063,43.0,54,0,0,0,0
2026-03-14T04:00:01,11.6,937,8063,43.5,54,0,0,0,0
2026-03-14T04:05:01,100,927,8063,43.0,54,0,0,0,0
2026-03-14T04:10:01,100,925,8063,43.0,54,0,0,0,0
2026-03-14T04:15:01,100,926,8063,43.0,54,0,0,0,0
2026-03-14T04:20:01,2.3,929,8063,43.0,54,0,0,0,0
2026-03-14T04:25:01,2.3,923,8063,43.0,54,0,0,0,0
2026-03-14T04:30:01,100,933,8063,43.0,54,0,0,0,0
2026-03-14T04:35:01,100,928,8063,43.5,54,0,0,0,0
2026-03-14T04:40:01,2.3,920,8063,43.0,54,0,0,0,0
2026-03-14T04:45:02,100,926,8063,43.5,54,0,0,0,0
2026-03-14T04:50:01,100,924,8063,43.5,54,0,0,0,0
2026-03-14T04:55:01,2.3,930,8063,43.0,54,0,0,0,0
2026-03-14T05:00:01,9.5,930,8063,43.5,54,0,0,0,0
2026-03-14T05:05:01,2.3,929,8063,42.5,54,0,0,0,0
2026-03-14T05:10:01,2.4,921,8063,43.0,54,0,0,0,0
2026-03-14T05:15:01,100,922,8063,42.5,54,0,0,0,0
2026-03-14T05:20:01,2.3,930,8063,43.0,54,0,0,0,0
2026-03-14T05:25:01,100,927,8063,42.5,54,0,0,0,0
2026-03-14T05:30:01,100,927,8063,43.0,54,0,0,0,0
2026-03-14T05:35:01,100,929,8063,43.0,54,0,0,0,0
2026-03-14T05:40:01,2.3,927,8063,43.5,54,0,0,0,0
2026-03-14T05:45:01,100,931,8063,43.0,54,0,0,0,0
2026-03-14T05:50:01,100,924,8063,41.9,54,0,0,0,0
2026-03-14T05:55:01,4.5,924,8063,43.0,54,0,0,0,0
2026-03-14T06:00:01,15.9,933,8063,43.5,54,0,0,0,0
2026-03-14T06:05:01,2.4,928,8063,43.0,54,0,0,0,0
2026-03-14T06:10:01,100,924,8063,43.0,54,0,0,0,0
