timestamp,cpu_percent,mem_used_mb,mem_total_mb,temp_c,disk_percent,gpu_temp,gpu_util,gpu_mem_used_mb,gpu_mem_total_mb
2026-03-19T00:00:01,7.3,696,8063,45.8,54,0,0,0,0
2026-03-19T00:05:01,2.3,688,8063,47.4,54,0,0,0,0
2026-03-19T00:10:01,100,705,8063,49.0,54,0,0,0,0
2026-03-19T00:15:01,100,691,8063,47.4,54,0,0,0,0
2026-03-19T00:20:01,2.3,687,8063,46.9,54,0,0,0,0
2026-03-19T00:25:01,100,693,8063,46.9,54,0,0,0,0
2026-03-19T00:30:01,100,696,8063,45.8,54,0,0,0,0
2026-03-19T00:35:01,100,687,8063,48.5,54,0,0,0,0
2026-03-19T00:40:01,100,689,8063,48.5,54,0,0,0,0
2026-03-19T00:45:01,2.3,683,8063,46.9,54,0,0,0,0
2026-03-19T00:50:01,2.3,692,8063,46.9,54,0,0,0,0
2026-03-19T00:55:01,2.4,685,8063,46.9,54,0,0,0,0
2026-03-19T01:00:01,7.3,697,8063,48.0,54,0,0,0,0
2026-03-19T01:05:01,2.3,688,8063,48.5,54,0,0,0,0
2026-03-19T01:10:01,100,685,8063,47.4,54,0,0,0,0
2026-03-19T01:15:01,2.4,697,8063,46.9,54,0,0,0,0
2026-03-19T01:20:01,2.3,697,8063,47.4,54,0,0,0,0
2026-03-19T01:25:01,100,684,8063,49.0,54,0,0,0,0
2026-03-19T01:30:01,100,691,8063,47.4,54,0,0,0,0
2026-03-19T01:35:01,2.4,699,8063,46.3,54,0,0,0,0
2026-03-19T01:40:01,4.5,694,8063,46.3,54,0,0,0,0
2026-03-19T01:45:01,2.3,685,8063,48.5,54,0,0,0,0
2026-03-19T01:50:01,2.4,688,8063,49.6,54,0,0,0,0
2026-03-19T01:55:01,100,689,8063,46.9,54,0,0,0,0
2026-03-19T02:00:01,11.6,710,8063,46.3,54,0,0,0,0
2026-03-19T02:05:01,2.3,693,8063,47.4,54,0,0,0,0
2026-03-19T02:10:01,2.3,695,8063,48.5,54,0,0,0,0
2026-03-19T02:15:01,100,691,8063,46.9,54,0,0,0,0
